Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Manufacture_segment
2,2012,35000,1,1,0,13.6,2523,82.0,7.0,7.0,0
1,2015,50000,4,1,0,18.9,1197,82.0,5.0,5.75,1
9,2008,62000,4,1,2,20.36,1197,78.9,5.0,1.65,1
9,2012,78000,1,1,0,19.33,1968,138.1,5.0,6.5,4
2,2011,79000,1,1,0,17.67,1968,138.08,5.0,7.5,4
7,2019,6773,1,0,0,14.75,2967,245.0,7.0,72.94,2
2,2010,135000,1,1,2,11.5,2982,171.0,7.0,11.0,1
7,2013,36716,4,1,0,18.9,1061,67.0,5.0,3.02,1
3,2013,65060,4,1,0,21.1,814,55.2,5.0,3.32,1
4,2013,33000,4,1,0,19.4,1198,86.8,5.0,3.24,1
8,2015,11110,4,1,0,22.74,796,47.3,5.0,2.35,1
6,2013,63000,1,1,0,15.96,2523,62.1,7.0,5.5,0
9,2015,27030,4,1,0,17.8,1497,117.3,5.0,6.75,1
9,2015,19600,4,1,0,15.0,1598,103.52,5.0,6.15,4
10,2016,27755,4,1,0,22.0,1197,81.8,5.0,5.45,1
5,2013,20000,4,1,2,21.1,814,55.2,5.0,2.3,1
7,2015,24782,4,1,0,20.85,1197,83.14,5.0,6.21,1
3,2014,47303,4,0,0,19.34,1198,76.0,5.0,5.21,1
4,2008,71000,4,0,0,8.3,4134,250.0,7.0,11.99,2
10,2010,135000,1,1,0,17.8,1248,75.0,5.0,3.1,1
6,2017,1000,1,1,0,13.49,2179,138.03,5.0,7.5,1
8,2016,29000,1,1,0,20.14,1498,88.8,5.0,4.0,4
7,2016,36367,4,1,0,17.8,1497,117.3,5.0,7.73,1
1,2015,38000,4,1,0,17.4,1497,117.3,5.0,7.8,1
5,2011,83969,4,1,0,16.1,796,37.0,4.0,1.3,1
6,2014,82621,1,1,0,20.14,1498,88.8,5.0,4.42,4
10,2009,89000,1,0,0,12.5,1991,147.9,7.0,4.0,0
8,2016,54000,1,1,0,16.0,2179,140.0,7.0,13.0,0
7,2015,61691,1,1,0,25.8,1498,98.6,5.0,5.38,1
2,2011,32200,4,1,2,17.0,1197,80.0,5.0,3.25,1
6,2016,68630,4,0,0,20.51,998,67.0,5.0,3.87,1
9,2014,61000,1,0,2,16.96,1968,138.03,5.0,8.25,4
9,2018,32644,4,1,0,20.73,1373,91.1,5.0,9.28,1
4,2012,85000,1,0,0,11.79,2179,120.0,7.0,6.25,0
9,2008,75000,4,1,2,15.26,1150,74.9,5.0,1.15,0
7,2016,40347,4,1,0,20.73,1373,91.2,5.0,7.8,1
5,2012,60788,1,1,0,23.0,1396,90.0,5.0,4.5,1
7,2018,18664,4,1,0,18.7,1199,88.7,5.0,7.56,1
3,2017,57847,1,1,0,16.0,2179,140.0,7.0,16.08,0
1,2012,52237,4,1,0,17.0,1197,80.0,5.0,4.5,1
2,2012,128000,1,1,0,22.32,1582,126.32,5.0,5.0,1
4,2011,54000,4,1,0,19.81,1086,68.05,5.0,2.2,1
1,2014,49800,4,0,0,23.1,998,67.04,5.0,4.0,1
8,2012,98000,1,1,0,20.86,1199,73.9,5.0,2.51,4
4,2015,60095,1,1,0,25.2,1248,74.0,5.0,4.75,1
10,2008,68000,4,1,2,16.0,1086,66.7,5.0,2.0,1
6,2010,81402,4,1,2,20.36,1197,78.9,5.0,2.1,1
9,2013,38000,4,0,0,16.5,1499,110.0,5.0,6.25,0
7,2011,92239,1,0,2,11.5,2987,210.0,5.0,10.6,3
0,2017,49224,1,1,0,25.2,1248,74.0,5.0,6.0,1
6,2004,12000,4,1,2,16.1,796,37.0,4.0,0.45,1
10,2010,54898,4,1,3,16.1,1298,88.2,5.0,2.5,1
9,2018,2500,4,1,0,15.29,1591,121.3,5.0,12.75,1
7,2017,32838,1,0,0,17.05,1995,190.0,5.0,30.29,2
5,2006,27076,4,1,0,13.8,1299,70.0,5.0,1.6,0
7,2017,75445,1,1,0,22.7,1498,89.84,5.0,7.54,0
7,2015,46601,4,1,0,20.73,1373,91.1,5.0,6.84,1
8,2012,72000,1,0,0,18.33,1968,167.7,5.0,6.0,4
10,2017,27000,1,1,0,27.3,1498,98.6,5.0,8.0,1
3,2016,68193,1,0,0,17.11,1968,174.33,5.0,24.74,2
7,2017,34429,1,1,0,24.0,1120,70.0,5.0,5.5,1
4,2013,46000,1,0,0,12.0,2987,224.0,7.0,36.0,3
3,2013,80544,1,1,0,12.99,2494,100.6,7.0,11.79,1
6,2011,42000,4,1,2,16.95,1498,97.7,5.0,3.0,1
1,2011,94821,1,0,2,20.0,1968,138.1,5.0,6.75,4
6,2006,100000,4,1,0,14.49,1399,92.7,5.0,1.4,0
9,2014,57000,1,1,0,24.2,1498,98.6,7.0,5.75,1
5,2010,79894,1,1,0,21.1,1248,73.9,5.0,3.4,1
3,2011,44748,4,1,2,16.47,1198,73.9,5.0,4.89,4
9,2013,31000,4,1,0,13.24,1598,102.5,5.0,4.95,1
3,2013,60587,4,0,2,16.98,998,66.1,5.0,3.49,1
10,2011,32000,1,1,0,23.59,1364,118.0,5.0,3.85,1
10,2014,43772,4,1,0,17.0,1497,118.0,5.0,6.35,1
3,2017,23576,4,0,0,18.9,1197,82.0,5.0,7.08,1
5,2017,4000,1,0,0,13.6,1999,177.0,5.0,38.0,2
8,2012,62000,1,1,0,12.05,2179,120.0,8.0,6.25,0
9,2011,36000,4,0,0,11.74,1796,186.0,5.0,10.15,3
4,2014,80000,4,0,0,13.7,1798,157.75,5.0,10.75,4
10,2012,137008,1,0,0,18.1,1991,147.9,4.0,4.65,0
4,2010,61001,1,1,0,12.05,2179,120.0,8.0,4.75,0
3,2015,52191,4,1,0,17.1,1591,121.3,5.0,7.78,1
5,2016,77076,1,1,0,23.0,1396,90.0,5.0,6.75,1
5,2008,56000,4,0,0,16.4,1497,78.0,5.0,2.99,1
8,2013,21000,4,1,0,20.36,1197,78.9,5.0,2.35,1
4,2013,89429,1,1,0,25.8,1498,98.6,5.0,3.65,1
4,2012,45631,4,1,2,22.5,998,67.04,5.0,2.74,1
6,2013,53959,4,1,0,19.4,1198,86.8,5.0,3.5,1
7,2014,55804,4,1,0,17.0,1197,80.0,5.0,4.76,1
7,2016,25899,4,1,0,15.04,1598,103.2,5.0,6.2,4
10,2008,82000,1,1,2,18.7,1896,66.0,5.0,2.35,4
9,2014,52000,1,0,0,13.0,2143,204.0,5.0,24.5,3
10,2013,20000,4,1,0,13.24,1598,102.57,5.0,6.0,4
5,2017,31829,4,1,0,21.1,814,55.2,5.0,3.65,1
3,2016,18094,4,1,2,18.6,1197,85.8,5.0,6.26,1
6,2011,80000,1,1,2,19.5,1461,241.4,5.0,2.1,1
9,2015,11964,1,0,0,13.22,2967,241.4,5.0,32.95,2
3,2018,22684,4,1,0,18.6,1197,81.83,5.0,7.8,1
1,2014,43521,4,1,0,19.4,1198,86.8,5.0,4.25,1
7,2014,49386,4,1,0,17.5,1298,85.8,5.0,4.86,1
4,2017,12248,4,1,0,18.9,1197,81.86,5.0,4.9,1
3,2014,67771,1,1,0,11.68,2498,112.0,8.0,7.06,0
4,2015,60007,4,0,0,17.21,1798,189.0,4.0,4.5,4
3,2011,48624,4,1,0,24.07,998,67.1,5.0,3.22,1
8,2014,30000,1,1,0,22.07,1199,73.9,5.0,3.25,4
4,2016,81605,4,1,0,18.9,1197,82.0,5.0,4.53,1
3,2017,32642,1,0,0,14.84,2143,170.0,5.0,34.78,3
10,2014,34200,4,0,0,15.74,1591,121.3,5.0,6.5,1
2,2010,72204,4,1,0,15.7,1172,67.0,5.0,2.25,4
10,2011,156347,1,1,2,12.99,2494,100.0,8.0,8.0,1
7,2017,47357,1,0,0,18.49,1493,100.0,7.0,8.37,0
3,2015,61738,1,1,0,20.14,1498,88.8,5.0,5.39,4
7,2018,32586,1,0,0,22.48,1995,190.0,5.0,37.3,2
3,2018,40129,1,0,0,11.57,2987,254.79,5.0,70.8,3
9,2012,51000,1,0,0,11.74,2987,254.8,5.0,22.25,3
7,2018,10393,4,1,0,18.9,1197,81.86,5.0,6.03,1
9,2011,46000,4,0,0,13.7,1798,157.75,5.0,4.9,4
2,2013,21000,4,0,0,16.95,1197,78.9,5.0,3.96,1
5,2011,113562,1,1,0,23.0,1396,90.0,5.0,4.6,1
9,2011,100010,1,1,2,12.05,2179,120.0,8.0,5.5,0
9,2013,63107,4,1,0,19.4,1198,86.8,5.0,3.25,1
6,2017,58500,4,1,0,18.6,1197,81.83,5.0,6.25,1
10,2007,90000,1,1,1,10.9,2499,143.0,7.0,3.0,0
2,2011,108242,1,1,0,16.8,1493,110.0,5.0,4.25,1
10,2011,146300,1,1,0,11.5,2982,171.0,7.0,12.25,1
10,2011,62943,1,0,2,17.05,1995,184.0,5.0,10.95,2
4,2013,65000,1,0,0,12.55,2982,168.5,7.0,16.5,1
10,2018,1700,4,0,0,19.0,1199,88.76,5.0,7.8,1
7,2013,34697,4,1,0,19.81,1086,68.05,5.0,3.7,1
5,2012,58000,4,1,0,17.0,1197,80.0,5.0,4.0,1
9,2015,32500,1,0,0,19.59,1995,187.74,5.0,26.75,2
3,2016,58661,1,0,0,15.17,1968,181.0,5.0,28.03,2
7,2017,37124,4,1,0,20.4,1197,81.8,5.0,5.44,1
4,2017,44000,4,0,0,21.4,1197,83.1,5.0,6.2,1
8,2005,45200,4,1,0,13.2,1495,94.0,5.0,0.9,1
9,2016,11000,4,1,0,18.5,1197,85.8,5.0,3.95,1
10,2011,65000,4,1,2,26.0,624,35.0,4.0,0.44,1
0,2012,55005,1,1,0,20.0,1399,68.0,5.0,2.75,0
5,2011,81650,1,0,0,18.33,1968,167.7,5.0,7.5,4
2,2010,160000,1,1,2,19.0,1248,93.0,5.0,2.5,4
5,2015,169000,1,1,0,14.95,2489,93.7,7.0,5.0,0
5,2013,67263,4,1,0,18.9,998,67.1,5.0,3.6,1
7,2012,44223,4,1,0,17.6,1496,88.7,5.0,3.99,1
3,2015,36840,4,1,0,18.9,1197,82.0,5.0,5.64,1
10,2014,160000,1,1,0,12.99,2494,100.0,8.0,12.0,1
8,2008,133000,1,1,0,16.8,1405,62.0,5.0,0.7,1
9,2015,69123,1,0,0,18.88,1995,184.0,5.0,19.0,2
4,2017,38000,1,0,0,10.91,3198,197.0,7.0,30.48,0
9,2017,5500,4,1,0,21.56,1462,103.25,5.0,8.2,1
8,2015,1001,1,1,0,25.83,1498,99.0,5.0,7.55,0
10,2007,59000,4,1,3,15.26,1150,74.9,5.0,0.99,0
4,2011,78256,4,0,0,16.8,1497,118.0,5.0,4.15,1
2,2016,90000,4,1,0,16.95,1498,97.6,5.0,6.2,1
8,2016,18000,4,1,0,19.1,1197,85.8,5.0,4.4,1
8,2012,60000,1,1,0,20.0,1399,68.0,5.0,2.1,0
6,2011,130000,1,1,0,20.3,1248,75.0,5.0,2.2,4
3,2018,32851,4,1,0,18.6,1197,81.86,5.0,8.34,1
8,2014,32000,1,1,0,23.4,1248,74.0,5.0,4.35,1
5,2014,62700,1,1,0,22.7,1498,89.84,5.0,6.8,0
6,2010,71000,1,1,0,19.3,1248,73.9,5.0,3.3,1
7,2016,19947,4,1,0,18.9,1197,82.0,5.0,5.04,1
5,2012,91000,1,0,0,11.4,2953,153.86,7.0,9.2,0
5,2014,74000,1,1,0,22.07,1199,73.9,5.0,5.7,4
7,2018,55594,1,1,0,18.49,1493,100.0,7.0,8.48,0
5,2013,58000,1,0,0,11.2,2993,306.0,4.0,48.0,2
5,2012,110224,1,1,0,19.01,1461,108.45,5.0,6.1,4
0,2010,21002,4,1,0,22.5,998,67.04,5.0,2.75,1
10,2017,121000,1,1,0,24.52,1248,88.5,7.0,8.0,1
6,2010,73513,4,1,0,19.7,796,46.3,5.0,1.85,1
6,2015,34000,4,0,0,20.51,998,67.0,5.0,3.85,1
3,2017,28371,4,1,0,15.1,1196,73.0,7.0,4.74,1
7,2013,74755,1,1,0,19.6,1461,108.45,5.0,5.63,4
7,2011,25805,4,1,0,18.2,1061,64.0,5.0,2.62,1
7,2015,82603,4,1,0,13.06,1598,102.53,5.0,4.9,4
2,2006,110000,4,1,0,13.5,1799,130.0,5.0,2.65,1
4,2012,88000,1,1,0,16.0,2179,140.0,7.0,5.99,0
2,2011,110000,1,1,2,21.0,1461,64.1,5.0,2.4,0
4,2017,15000,4,1,0,21.7,999,67.0,5.0,4.25,4
9,2013,70000,1,0,0,15.15,2967,240.0,5.0,40.0,6
10,2008,150000,1,1,2,28.4,1248,74.0,5.0,2.7,1
5,2016,19000,4,1,0,20.63,1198,67.0,5.0,2.99,1
2,2011,37442,4,1,0,18.5,1197,80.0,5.0,3.4,1
3,2016,63111,1,0,2,18.12,1995,190.0,5.0,30.8,2
9,2012,88000,1,1,0,20.77,1248,88.8,7.0,5.85,1
6,2014,42355,4,1,0,18.9,1197,82.0,5.0,4.0,1
3,2011,75871,4,0,0,9.43,2996,254.0,5.0,14.12,2
9,2011,65000,1,1,0,17.9,1998,163.7,5.0,4.55,0
10,2015,69000,1,0,0,0.0,2987,165.0,5.0,38.0,3
6,2011,79232,1,1,0,21.1,1248,73.9,5.0,2.9,1
10,2007,220000,4,0,2,11.74,1796,186.0,5.0,6.0,3
7,2016,28470,4,1,0,18.6,1197,81.83,5.0,6.95,1
8,2014,9759,4,1,0,20.3,998,68.05,5.0,2.75,1
10,2014,75216,1,1,0,22.9,1248,74.0,5.0,5.1,1
2,2017,8000,4,1,0,18.6,1197,81.83,5.0,6.75,1
9,2014,59451,4,1,0,18.5,1197,85.8,5.0,3.69,1
5,2013,53996,1,1,0,22.9,1248,74.0,5.0,5.45,1
7,2018,15135,4,1,0,17.5,1199,88.7,5.0,9.29,1
2,2015,53000,4,0,2,16.9,1197,81.86,5.0,4.0,1
8,2013,40000,4,1,0,18.0,1198,86.7,5.0,2.9,1
10,2013,21107,4,1,0,17.1,1591,121.3,5.0,5.25,1
9,2014,56000,4,1,0,16.8,1497,116.3,5.0,5.75,1
3,2017,19623,4,1,0,15.29,1591,121.3,5.0,13.12,1
7,2014,70963,1,1,0,15.1,2179,140.0,7.0,7.83,0
9,2013,25755,0,1,0,26.6,998,58.16,5.0,3.15,1
9,2013,51450,1,1,0,12.8,2494,102.0,7.0,10.4,1
10,2012,75000,1,1,0,22.9,1248,74.0,5.0,4.35,1
3,2017,37832,4,0,0,22.5,998,67.0,5.0,5.23,1
3,2016,43041,4,1,0,18.9,1197,81.86,5.0,6.01,1
5,2014,97236,1,1,0,25.8,1498,98.6,5.0,4.4,1
2,2010,83000,1,0,0,16.07,1995,181.0,5.0,12.75,2
4,2011,65000,4,1,0,15.6,1196,70.0,5.0,2.4,0
7,2018,46007,4,1,0,17.0,1198,73.75,5.0,5.71,4
7,2015,65925,1,1,2,22.7,1498,89.84,5.0,5.49,0
10,2004,73500,4,1,2,13.0,1343,90.0,5.0,1.3,1
8,2014,55000,1,1,0,16.0,2179,140.0,7.0,8.5,0
4,2012,115000,1,1,0,13.0,2982,168.5,7.0,12.99,1
8,2017,31184,4,1,0,18.9,1197,81.86,5.0,5.0,1
10,2017,41747,1,0,0,28.4,1248,73.75,5.0,9.0,1
7,2016,38143,1,1,0,22.9,1248,74.0,5.0,5.22,1
10,2012,19030,4,1,0,16.47,1198,73.9,5.0,3.8,4
3,2019,20877,4,1,0,18.16,1197,78.9,5.0,7.27,1
9,2016,23555,4,1,0,22.0,1197,81.8,5.0,5.1,1
1,2013,29000,1,0,0,14.21,2143,203.0,5.0,29.0,3
10,2013,61000,4,1,0,18.9,998,67.1,5.0,2.9,1
7,2012,4187,4,1,0,26.0,624,35.0,4.0,1.38,1
1,2011,46000,4,1,0,13.4,1798,157.8,5.0,5.5,4
9,2016,28000,4,0,0,17.21,1197,103.5,5.0,7.25,4
3,2014,83558,1,1,0,22.32,1582,126.32,5.0,6.98,1
5,2017,40000,1,1,0,22.95,1248,74.0,5.0,5.25,1
8,2013,36000,4,1,0,21.1,814,55.2,5.0,1.95,1
1,2014,21000,1,0,0,17.11,1968,174.33,5.0,24.5,2
7,2013,62162,1,1,0,12.99,2494,100.0,7.0,8.31,1
5,2012,83000,1,0,0,11.74,2987,254.8,5.0,36.0,3
10,2015,58000,1,1,0,24.4,1120,71.0,5.0,5.5,1
7,2011,62332,4,0,0,11.7,2354,177.6,5.0,5.89,1
7,2016,50867,1,1,0,20.34,1498,103.2,5.0,7.95,4
9,2010,73000,4,1,0,17.0,1197,80.0,5.0,2.75,1
6,2012,98008,1,1,0,22.7,1582,126.24,5.0,6.25,1
5,2015,36000,1,1,0,20.0,1399,68.05,5.0,4.95,0
7,2019,27339,4,1,0,18.6,1197,81.83,5.0,6.27,1
8,2017,25000,1,1,0,23.9,1582,126.2,5.0,8.65,1
8,2014,37000,4,1,0,18.9,1197,82.0,5.0,3.5,1
5,2015,56000,1,0,0,14.16,1968,174.3,5.0,35.0,2
8,2015,27000,4,1,0,17.5,1298,85.8,5.0,4.45,1
8,2012,37000,4,1,0,18.5,1197,80.0,5.0,2.65,1
8,2017,10500,1,1,0,25.32,1198,77.0,5.0,4.7,0
0,2014,49000,1,0,0,18.23,1582,126.2,5.0,8.9,1
9,2017,7000,1,1,0,17.1,1956,170.0,5.0,17.45,0
3,2017,71256,1,1,0,24.3,1248,88.5,5.0,9.58,1
7,2012,83184,4,1,0,14.28,1798,138.03,5.0,6.22,1
8,2013,87284,1,1,0,15.1,2179,140.0,7.0,7.8,0
9,2016,7000,1,0,0,20.68,1995,190.0,5.0,27.75,2
10,2015,29000,1,1,2,22.54,1396,88.73,5.0,7.0,1
3,2017,33552,1,0,0,11.57,2987,254.79,5.0,64.87,3
1,2013,64000,1,1,2,17.3,1998,163.7,5.0,6.5,0
6,2011,82000,4,1,2,18.5,1197,80.0,5.0,2.7,1
9,2012,70000,4,1,2,19.4,1198,86.8,5.0,2.5,1
5,2013,166194,1,1,0,19.3,1461,84.8,7.0,3.9,1
4,2015,58000,4,1,0,16.47,1198,73.9,5.0,3.95,4
2,2010,77000,4,1,2,20.36,1197,78.9,5.0,2.1,1
10,2009,73204,1,0,3,18.1,1991,147.9,4.0,3.5,0
5,2007,70000,4,1,2,19.81,1086,68.05,5.0,2.0,1
4,2014,79870,1,1,0,20.77,1248,88.76,7.0,5.35,1
4,2013,90000,1,1,0,25.8,1498,98.6,5.0,3.8,1
9,2016,17000,4,0,0,15.5,1595,122.0,5.0,17.25,3
7,2018,46493,4,1,0,18.9,1197,81.86,5.0,5.53,1
10,2009,68000,4,1,3,20.36,1197,78.9,5.0,1.95,1
5,2017,2000,1,1,0,28.4,1248,74.0,5.0,8.2,1
10,1999,140000,4,1,0,13.0,1343,90.0,5.0,0.9,1
10,2013,255000,1,1,3,12.99,2494,100.6,7.0,6.5,1
3,2014,45535,1,0,0,23.8,1998,112.0,5.0,19.41,4
3,2016,39228,4,1,0,15.7,1368,112.4,5.0,6.58,4
9,2011,57000,4,1,2,14.49,1399,92.7,5.0,2.1,0
2,2008,85445,4,1,2,19.81,1086,68.05,5.0,2.0,1
4,2015,54000,1,1,0,24.4,1120,71.0,5.0,3.7,1
9,2014,53000,4,0,0,23.1,998,67.04,5.0,3.8,1
6,2014,60000,4,1,0,20.36,1197,78.9,5.0,3.25,1
3,2015,65668,1,1,0,19.87,1461,83.8,5.0,5.53,4
0,2011,100000,1,0,2,22.69,1995,190.0,5.0,10.9,2
8,2018,1800,4,1,0,18.9,1197,82.0,5.0,5.1,1
5,2007,96000,4,1,2,0.0,999,62.0,5.0,2.2,1
10,2009,44200,4,1,2,18.0,995,62.0,5.0,1.6,0
0,2018,14000,4,1,0,17.4,1497,117.3,5.0,11.25,1
2,2013,720000,1,1,0,20.54,1598,103.6,5.0,5.9,4
4,2012,73000,1,0,0,11.5,2982,169.0,7.0,14.4,1
4,2011,68000,4,1,0,17.0,1497,118.0,5.0,3.6,1
6,2017,19543,1,0,0,18.12,1995,190.0,5.0,40.5,2
1,2014,38000,1,0,2,14.16,1968,174.3,5.0,38.95,2
4,2014,32805,1,1,0,23.2,1248,73.94,5.0,3.6,1
7,2016,44782,1,0,0,21.21,1498,103.2,5.0,7.12,4
7,2016,55700,1,1,0,26.0,1498,98.6,5.0,7.52,1
4,2012,60000,1,0,2,15.2,1968,140.8,5.0,10.35,2
5,2014,56000,4,1,0,15.0,1598,103.52,5.0,7.0,4
4,2011,60000,1,1,0,11.5,2982,171.0,7.0,10.85,1
9,2010,78563,1,1,0,16.52,1991,123.7,5.0,2.35,0
9,2014,34669,4,1,0,15.1,1196,73.0,7.0,2.9,1
4,2017,17000,4,1,0,20.73,1373,91.1,5.0,7.65,1
4,2016,66000,1,1,0,28.09,1248,88.5,5.0,6.4,1
10,2014,102418,1,1,0,12.99,2494,100.6,7.0,10.1,1
8,2014,48800,4,1,0,19.1,1197,85.8,5.0,4.25,1
7,2019,10601,1,0,0,11.36,2755,171.5,7.0,19.65,1
10,2017,8200,1,1,0,25.0,1396,69.0,5.0,4.4,1
6,2012,100000,4,1,0,18.5,1197,82.85,5.0,3.25,1
10,2012,78000,1,1,0,17.8,1399,68.0,5.0,2.8,0
8,2015,50000,1,1,0,18.2,1248,73.74,8.0,4.3,0
2,2006,89327,1,1,3,17.8,1399,68.0,5.0,1.55,0
2,2007,98000,4,1,2,10.8,2354,152.0,5.0,4.7,1
7,2017,24700,4,1,0,18.7,1199,88.7,5.0,7.07,1
4,2018,6000,1,0,0,11.0,2987,258.0,7.0,79.0,3
4,2018,9434,4,1,0,18.9,1197,81.86,5.0,5.75,1
9,2012,29000,4,1,0,18.5,1197,85.8,5.0,3.25,1
3,2017,22440,1,0,0,22.0,1498,108.495,5.0,8.89,4
9,2015,73070,4,1,0,17.4,1497,117.3,5.0,5.9,1
8,2016,21771,4,1,0,18.7,1199,88.7,5.0,4.95,1
4,2014,62000,1,1,0,17.8,1248,75.0,5.0,3.75,1
7,2017,37024,1,0,0,17.01,1582,126.2,5.0,10.97,1
7,2014,60336,1,0,2,14.4,2967,241.4,5.0,24.94,2
8,2014,26008,4,1,0,21.1,814,55.2,5.0,1.97,1
6,2010,90000,1,1,2,20.0,1399,68.0,5.0,1.4,0
3,2018,35569,4,1,0,17.0,1198,73.75,5.0,7.27,4
8,2013,40000,1,1,0,21.64,1461,84.8,5.0,4.0,4
8,2015,45000,4,1,0,18.7,1199,88.7,5.0,4.75,1
4,2015,42000,4,1,0,17.0,1197,80.0,5.0,5.1,1
3,2012,46913,1,0,0,14.94,2967,241.4,5.0,16.11,2
4,2014,62000,1,0,0,11.18,2696,184.0,7.0,10.55,0
0,2017,15000,1,0,0,12.9,2755,174.5,7.0,30.0,1
8,2002,69000,1,1,0,18.7,1896,66.0,5.0,1.6,4
5,2012,41367,1,0,0,15.8,2148,170.0,5.0,18.49,3
7,2018,15982,4,1,0,20.73,1373,91.1,5.0,9.96,1
5,2013,99595,1,1,2,22.9,1248,74.0,5.0,4.75,1
1,2002,63000,1,1,3,13.1,2446,75.0,10.0,3.65,1
4,2012,49000,1,0,2,16.73,2495,218.0,5.0,15.5,2
7,2013,48272,1,1,0,10.5,2835,116.9,6.0,11.82,1
4,2008,63000,4,1,0,13.4,1794,125.0,5.0,2.05,1
0,2016,77000,0,1,0,26.6,998,58.16,5.0,3.3,1
9,2013,11734,4,1,0,16.8,796,34.2,8.0,2.25,1
7,2014,62012,1,0,0,17.68,1968,174.33,5.0,20.12,2
2,2017,46000,0,1,0,25.0,1197,81.86,5.0,4.95,1
3,2016,45449,1,1,0,27.3,1498,98.6,5.0,7.48,1
9,2004,85000,4,0,2,10.5,1796,157.7,5.0,5.5,3
6,2005,88000,4,1,2,13.0,1493,100.0,5.0,1.7,1
7,2013,45330,1,0,0,16.55,1968,147.51,5.0,13.19,2
9,2012,88000,4,1,0,19.1,1197,85.8,5.0,3.85,1
4,2016,45376,1,1,0,28.4,1248,73.75,5.0,5.75,1
10,2014,81000,1,1,0,15.1,2179,140.0,7.0,9.0,0
7,2012,83381,4,1,0,18.6,1199,79.4,5.0,2.21,0
7,2017,78526,1,1,0,23.0,1498,98.96,5.0,8.09,0
3,2017,27313,1,0,0,14.69,2993,258.0,5.0,48.63,2
3,2015,42747,1,0,2,14.16,1968,174.3,5.0,39.47,2
3,2015,42265,1,0,2,20.68,1995,190.0,5.0,22.24,2
9,2009,21000,4,0,0,19.2,1197,80.0,5.0,2.6,1
0,2016,55100,1,0,0,17.01,1582,126.2,5.0,12.0,1
2,2014,70000,1,0,0,17.11,1968,174.33,5.0,18.0,2
9,2007,55000,4,0,3,10.13,3498,364.9,5.0,9.99,3
8,2012,58235,4,1,0,20.36,1197,78.9,5.0,2.45,1
9,2017,26000,1,1,0,23.0,1498,98.96,5.0,8.99,0
8,2011,35000,1,1,0,20.54,1598,103.6,5.0,3.15,4
6,2017,24000,1,1,0,28.4,1248,73.75,5.0,8.2,1
0,2016,98000,1,1,0,15.4,1997,120.0,7.0,11.5,0
3,2016,44487,1,1,0,22.54,1396,88.73,5.0,7.3,1
2,2008,65000,4,1,0,19.7,796,46.3,5.0,1.59,1
4,2015,34951,4,1,2,20.36,1197,78.9,5.0,3.15,1
8,2015,52373,1,1,2,15.4,2179,120.0,7.0,8.5,0
5,2010,66285,1,1,0,19.5,1199,75.0,5.0,3.0,4
9,2012,66000,1,0,0,15.3,2993,258.0,5.0,21.0,2
5,2016,43000,1,1,0,27.3,1498,98.6,5.0,7.75,1
9,2013,45200,1,0,0,10.0,2148,170.0,5.0,23.0,3
9,2016,41000,1,0,0,16.0,2179,140.0,7.0,13.75,0
7,2017,39430,4,0,0,18.0,1497,117.3,5.0,8.29,1
3,2014,83274,1,1,0,22.9,1248,74.0,5.0,5.79,1
3,2017,32324,1,0,0,14.84,2143,170.0,5.0,30.5,3
9,2011,49999,4,1,0,17.0,1497,118.0,5.0,3.8,1
1,2014,66000,1,1,0,15.3,2956,83.8,7.0,4.45,1
4,2012,54000,4,1,0,18.5,1197,82.85,5.0,3.3,1
6,2009,80000,1,1,2,20.4,1248,91.2,5.0,1.75,4
1,2011,72000,4,0,2,12.9,1799,130.0,5.0,5.5,1
10,2017,44865,1,1,0,19.67,1582,126.2,5.0,13.35,1
4,2017,22000,1,0,2,20.38,1968,143.0,5.0,22.5,2
4,2013,57478,4,1,2,17.0,1591,121.3,5.0,5.25,1
5,2011,75000,1,1,0,21.9,1396,90.0,5.0,3.75,1
7,2015,50624,1,1,0,24.2,1498,98.6,7.0,6.32,1
1,2018,75000,1,0,0,22.32,1582,126.32,5.0,7.75,1
2,2006,87000,4,1,2,15.3,1596,101.0,5.0,1.37,0
9,2010,62000,4,1,0,20.36,1197,78.9,5.0,2.1,1
5,2016,41372,1,1,0,24.3,1248,88.5,5.0,9.3,1
0,2015,70000,1,1,0,12.99,2494,100.6,7.0,12.0,1
10,2017,35000,1,0,0,17.9,2143,136.0,5.0,23.5,3
5,2006,71993,4,1,0,19.7,796,46.3,5.0,1.8,1
2,2013,62000,1,0,2,14.84,2143,170.0,5.0,12.5,3
4,2015,51000,1,1,0,22.9,1248,74.0,5.0,4.74,1
7,2016,26038,4,1,0,18.9,1197,82.0,5.0,5.43,1
7,2018,37713,1,0,2,12.55,2982,168.5,7.0,31.62,1
8,2011,78088,4,1,0,12.4,1998,132.0,8.0,6.3,1
7,2017,30453,1,1,0,22.77,1498,98.59,5.0,8.45,0
10,2016,54000,4,1,0,18.16,1196,86.8,5.0,5.0,0
2,2011,190000,1,1,0,11.5,2982,171.0,7.0,13.0,1
5,2012,65097,4,1,0,19.1,1197,85.8,5.0,4.7,1
3,2018,28060,4,0,0,12.05,2979,320.0,5.0,93.67,2
10,2012,282000,4,1,0,13.14,1798,160.0,5.0,3.3,4
6,2009,111000,4,1,2,18.9,1061,67.0,5.0,1.51,1
